Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,38736959,66,94,5371,102089,638,0,81.37879,177.7957,2920,0,1086.053,814.2009,2774.095,4.130422,243628.7,1424025,9993141,1,38300000,589538.5,2194461,10000000,1,38700000,416226.2,1852719,10000000,1,0,0,0,0,1592,1928,1.703799,2.426623,0,2920,667.4534,803.4815,645582.6,0,0,0,1,0,0,0,0,1,671.625,81.37879,1086.053,1592,0,0,0,0,0,0,66,5371,94,102089,8192,672,46,20,716314.5,1301042,2666133,27480,8863686,2199155,9993141,5565571,BENIGN
443,59530754,11,9,590,4482,210,0,53.63636,75.33959,1430,0,498,643.7694,85.19966,0.335961,3133198,13500000,59000000,1,59500000,5953075,18600000,59000000,3,296602,37075.25,56003.58,148204,1,0,0,0,0,232,192,0.184778,0.151182,0,1430,241.5238,469.6246,220547.3,0,0,0,1,0,0,0,0,0,253.6,53.63636,498,232,0,0,0,0,0,0,11,590,9,4482,8192,351,10,20,532345,0,532345,532345,59000000,0,59000000,59000000,BENIGN
443,59530687,11,8,590,4481,210,0,53.63636,75.33959,2860,0,560.125,1008.896,85.18296,0.319163,3307260,13900000,58900000,1,59500000,5953069,18600000,58900000,4,386199,55171.29,85129.88,228025,2,0,0,0,0,232,172,0.184779,0.134384,0,2860,253.55,666.3996,444088.4,0,0,0,1,0,0,0,0,0,266.8947,53.63636,560.125,232,0,0,0,0,0,0,11,590,8,4481,8192,351,10,20,622449,0,622449,622449,58900000,0,58900000,58900000,BENIGN
443,83596699,18,21,829,15067,197,0,46.05556,70.41012,2920,0,717.4762,854.8493,190.151,0.466526,2199913,10100000,58200000,1,59700000,3512566,14100000,58200000,48,83600000,4178133,13900000,58500000,1,0,0,0,0,372,432,0.21532,0.251206,0,2920,397.4,702.2117,493101.2,0,0,0,1,0,0,0,0,1,407.5897,46.05556,717.4762,372,0,0,0,0,0,0,18,829,21,15067,8192,140,17,20,732956,717258,1240134,225778,41100000,24300000,58200000,23900000,BENIGN
443,1.16E+08,30,36,838,33878,333,0,27.93333,70.56957,2920,0,941.0556,812.4128,300.2979,0.570908,1778542,3786656,9991039,4,1.16E+08,3986387,4886895,10000000,4,1.10E+08,3156788,4714018,10000000,50,0,0,0,0,612,864,0.259504,0.311405,0,2920,518.1493,750.3671,563050.7,0,0,0,1,0,0,0,0,1,526,27.93333,941.0556,612,0,0,0,0,0,0,30,838,36,33878,8192,123,29,20,54053.25,84234.67,321534,29580,9579715,1414646,9991039,5087638,BENIGN
443,1.18E+08,40,51,1373,70465,357,0,34.325,85.95747,2984,0,1381.667,995.2052,610.4546,0.773287,1307550,3288531,10000000,2,1.18E+08,3017423,4562019,10100000,4,1.14E+08,2272461,4224518,10100000,2,0,0,0,0,812,1164,0.339906,0.43338,0,2984,780.8478,1000.668,1001336,0,0,0,1,0,0,0,0,1,789.4286,34.325,1381.667,812,0,0,0,0,0,0,40,1373,51,70465,8192,254,39,20,332131.8,629352.9,2229702,142046,9997227,4389.904,10000000,9984659,BENIGN
80,1.11E+08,16,15,662,780,292,0,41.375,97.84537,384,0,52,134.8078,12.99866,0.279444,3697817,4752339,9998662,118,1.11E+08,7383279,4476092,10200000,127,1.11E+08,7910641,4270195,10200000,547,0,0,0,0,332,432,0.144229,0.135215,0,384,45.0625,113.7343,12935.48,0,0,0,1,0,0,0,0,0,46.51613,41.375,52,332,0,0,0,0,0,0,16,662,15,780,8192,980,15,20,238423.3,124063.9,567425,185348,9829684,423966,9998662,8573144,BENIGN
443,72906601,107,159,18723,76783,1418,0,174.9813,324.7167,2030,0,482.9119,642.3336,1309.977,3.648504,275119.2,3623239,58900000,0,72900000,687798.1,5728907,59000000,3,72700000,459973.7,4692816,58900000,0,0,0,0,0,2152,3192,1.467631,2.180872,0,2030,357.7004,557.112,310373.8,0,0,0,1,0,0,0,0,1,359.0451,174.9813,482.9119,2152,0,0,0,0,0,0,107,18723,159,76783,8192,870,106,20,13800000,0,13800000,13800000,58900000,0,58900000,58900000,BENIGN
443,1.20E+08,37,56,959,67713,201,0,25.91892,51.82416,1460,0,1209.161,521.6831,573.6722,0.776903,1301152,8730827,59800000,1,1.20E+08,3325167,13800000,59800000,3,1.20E+08,2172783,11300000,60000000,1,0,0,0,0,752,1132,0.309091,0.467813,0,1460,730.5532,709.3638,503197,0,0,0,1,0,0,0,0,1,738.4086,25.91892,1209.161,752,0,0,0,0,0,0,37,959,56,67713,8192,32,36,20,202262,6470.027,206837,197687,59500000,352200,59800000,59300000,BENIGN
443,1.20E+08,16,17,943,6414,268,0,58.9375,81.61247,1430,0,377.2941,543.8909,61.41635,0.275485,3743405,14600000,59800000,1,1.20E+08,7985930,20900000,59800000,4,1.20E+08,7472185,20300000,60000000,1,0,0,0,0,332,352,0.133568,0.141916,0,1430,216.3824,416.2096,173230.4,0,0,0,1,0,0,0,0,1,222.9394,58.9375,377.2941,332,0,0,0,0,0,0,16,943,17,6414,8192,360,15,20,338870.5,145690.2,441889,235852,59400000,467580,59800000,59100000,BENIGN
53,31448,1,1,48,96,48,48,48,0,96,96,96,0,4578.988,63.59705,31448,0,31448,31448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,31.79852,31.79852,48,96,64,27.71281,768,0,0,0,0,0,0,0,0,1,96,48,96,32,0,0,0,0,0,0,1,48,1,96,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,30969,1,1,54,70,54,54,54,0,70,70,70,0,4004.004,64.58071,30969,0,30969,30969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,32.29035,32.29035,54,70,59.33333,9.237604,85.33333,0,0,0,0,0,0,0,0,1,89,54,70,32,0,0,0,0,0,0,1,54,1,70,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,30496,1,1,46,74,46,46,46,0,74,74,74,0,3934.942,65.58237,30496,0,30496,30496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,32.79119,32.79119,46,74,55.33333,16.16581,261.3333,0,0,0,0,0,0,0,0,1,83,46,74,32,0,0,0,0,0,0,1,46,1,74,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,30350,1,1,48,99,48,48,48,0,99,99,99,0,4843.493,65.89786,30350,0,30350,30350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.94893,32.94893,48,99,65,29.44486,867,0,0,0,0,0,0,0,0,1,97.5,48,99,20,0,0,0,0,0,0,1,48,1,99,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,31249,1,1,46,62,46,46,46,0,62,62,62,0,3456.111,64.00205,31249,0,31249,31249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.00102,32.00102,46,62,51.33333,9.237604,85.33333,0,0,0,0,0,0,0,0,1,77,46,62,32,0,0,0,0,0,0,1,46,1,62,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,31127,1,1,46,126,46,46,46,0,126,126,126,0,5525.749,64.2529,31127,0,31127,31127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,32.12645,32.12645,46,126,72.66667,46.18802,2133.333,0,0,0,0,0,0,0,0,1,109,46,126,32,0,0,0,0,0,0,1,46,1,126,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,654960,2,2,116,160,61,55,58,4.242641,83,77,80,4.242641,421.3998,6.107243,218320,322184.6,590342,30680,624280,624280,0,624280,624280,621022,621022,0,621022,621022,0,0,0,0,40,40,3.053622,3.053622,55,83,66.2,13.00769,169.2,0,0,0,0,0,0,0,0,1,82.75,58,80,40,0,0,0,0,0,0,2,116,2,160,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,31631,2,2,70,102,35,35,35,0,51,51,51,0,5437.704,126.4582,10543.67,18218.01,31580,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,63.22911,63.22911,35,51,41.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,51.75,35,51,64,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,37059,1,1,54,82,54,54,54,0,82,82,82,0,3669.824,53.968,37059,0,37059,37059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,26.984,26.984,54,82,63.33333,16.16581,261.3333,0,0,0,0,0,0,0,0,1,95,54,82,20,0,0,0,0,0,0,1,54,1,82,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,60288,1,1,64,117,64,64,64,0,117,117,117,0,3002.256,33.1741,60288,0,60288,60288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16.58705,16.58705,64,117,81.66667,30.59956,936.3333,0,0,0,0,0,0,0,0,1,122.5,64,117,20,0,0,0,0,0,0,1,64,1,117,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30415,1,1,46,100,46,46,46,0,100,100,100,0,4800.263,65.75703,30415,0,30415,30415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,32.87851,32.87851,46,100,64,31.17691,972,0,0,0,0,0,0,0,0,1,96,46,100,20,0,0,0,0,0,0,1,46,1,100,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,61757,1,1,46,213,46,46,46,0,213,213,213,0,4193.857,32.38499,61757,0,61757,61757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,16.1925,16.1925,46,213,101.6667,96.41749,9296.333,0,0,0,0,0,0,0,0,1,152.5,46,213,32,0,0,0,0,0,0,1,46,1,213,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,60346,1,1,41,141,41,41,41,0,141,141,141,0,3015.941,33.14221,60346,0,60346,60346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,16.57111,16.57111,41,141,74.33333,57.73503,3333.333,0,0,0,0,0,0,0,0,1,111.5,41,141,32,0,0,0,0,0,0,1,41,1,141,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,30393,1,1,55,71,55,55,55,0,71,71,71,0,4145.691,65.80463,30393,0,30393,30393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,32.90231,32.90231,55,71,60.33333,9.237604,85.33333,0,0,0,0,0,0,0,0,1,90.5,55,71,32,0,0,0,0,0,0,1,55,1,71,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,30578,1,1,51,110,51,51,51,0,110,110,110,0,5265.223,65.4065,30578,0,30578,30578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.70325,32.70325,51,110,70.66667,34.06367,1160.333,0,0,0,0,0,0,0,0,1,106,51,110,20,0,0,0,0,0,0,1,51,1,110,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
443,77867,2,1,123,133,117,6,61.5,78.48885,133,133,133,0,3287.657,38.52723,38933.5,15473.62,49875,27992,77867,77867,0,77867,77867,0,0,0,0,0,1,0,0,0,40,20,25.68482,12.84241,6,133,93.25,58.65364,3440.25,0,1,0,0,1,0,0,0,0,124.3333,61.5,133,40,0,0,0,0,0,0,2,123,1,133,256,8075,1,20,0,0,0,0,0,0,0,0,BENIGN
53,125164,1,1,55,114,55,55,55,0,114,114,114,0,1350.229,15.97904,125164,0,125164,125164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,7.989518,7.989518,55,114,74.66667,34.06367,1160.333,0,0,0,0,0,0,0,0,1,112,55,114,32,0,0,0,0,0,0,1,55,1,114,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,61897,1,1,46,103,46,46,46,0,103,103,103,0,2407.225,32.31174,61897,0,61897,61897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,16.15587,16.15587,46,103,65,32.90897,1083,0,0,0,0,0,0,0,0,1,97.5,46,103,32,0,0,0,0,0,0,1,46,1,103,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,30868,2,2,70,126,35,35,35,0,63,63,63,0,6349.618,129.584,10289.33,17777.5,30817,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,40,64.79202,64.79202,35,63,46.2,15.33623,235.2,0,0,0,0,0,0,0,0,1,57.75,35,63,64,0,0,0,0,0,0,2,70,2,126,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,82437,1,1,45,101,45,45,45,0,101,101,101,0,1771.049,24.26095,82437,0,82437,82437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,12.13048,12.13048,45,101,63.66667,32.33162,1045.333,0,0,0,0,0,0,0,0,1,95.5,45,101,32,0,0,0,0,0,0,1,45,1,101,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,30282,1,1,46,186,46,46,46,0,186,186,186,0,7661.317,66.04584,30282,0,30282,30282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,33.02292,33.02292,46,186,92.66667,80.82904,6533.333,0,0,0,0,0,0,0,0,1,139,46,186,20,0,0,0,0,0,0,1,46,1,186,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,31646,1,1,58,114,58,58,58,0,114,114,114,0,5435.126,63.19914,31646,0,31646,31646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,31.59957,31.59957,58,114,76.66667,32.33162,1045.333,0,0,0,0,0,0,0,0,1,115,58,114,32,0,0,0,0,0,0,1,58,1,114,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,98488,1,1,45,101,45,45,45,0,101,101,101,0,1482.414,20.30704,98488,0,98488,98488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10.15352,10.15352,45,101,63.66667,32.33162,1045.333,0,0,0,0,0,0,0,0,1,95.5,45,101,20,0,0,0,0,0,0,1,45,1,101,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,157,2,2,70,102,35,35,35,0,51,51,51,0,1095541,25477.71,52.33333,51.08163,105,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,64,64,12738.85,12738.85,35,51,41.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,51.75,35,51,64,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,179,2,2,80,208,40,40,40,0,104,104,104,0,1608939,22346.37,59.66667,62.68439,127,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,40,40,11173.18,11173.18,40,104,65.6,35.05424,1228.8,0,0,0,0,0,0,0,0,1,82,40,104,40,0,0,0,0,0,0,2,80,2,208,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,30929,1,1,56,115,56,56,56,0,115,115,115,0,5528.792,64.66423,30929,0,30929,30929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.33212,32.33212,56,115,75.66667,34.06367,1160.333,0,0,0,0,0,0,0,0,1,113.5,56,115,20,0,0,0,0,0,0,1,56,1,115,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,2577513,4,4,124,356,32,30,31,1.154701,130,48,89,47.34272,186.226,3.103767,368216.1,934148.6,2486012,3,2546824,848941.3,1470364,2546772,4,2516754,838918,1453004,2516702,3,0,0,0,0,104,80,1.551884,1.551884,30,130,56.66667,42.21374,1782,0,0,0,0,0,0,0,0,1,63.75,31,89,104,0,0,0,0,0,0,4,124,4,356,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
53,30798,2,2,70,178,35,35,35,0,89,89,89,0,8052.471,129.8786,10266,17737.08,30747,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,64,64.93928,64.93928,35,89,56.6,29.57702,874.8,0,0,0,0,0,0,0,0,1,70.75,35,89,40,0,0,0,0,0,0,2,70,2,178,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,60685,2,2,60,264,30,30,30,0,132,132,132,0,5339.046,65.91415,20228.33,35030.44,60678,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,32.95707,32.95707,30,132,70.8,55.8677,3121.2,0,0,0,0,0,0,0,0,1,88.5,30,132,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,30744,2,2,74,176,37,37,37,0,88,88,88,0,8131.668,130.1067,10248,17705.9,30693,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,65.05334,65.05334,37,88,57.4,27.93385,780.3,0,0,0,0,0,0,0,0,1,71.75,37,88,40,0,0,0,0,0,0,2,74,2,176,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,31313,2,2,90,208,45,45,45,0,104,104,104,0,9516.814,127.7425,10437.67,18072.51,31306,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,63.87124,63.87124,45,104,68.6,32.31563,1044.3,0,0,0,0,0,0,0,0,1,85.75,45,104,40,0,0,0,0,0,0,2,90,2,208,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,37428,2,2,86,142,43,43,43,0,71,71,71,0,6091.696,106.8719,12476,21525.06,37331,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,40,40,53.43593,53.43593,43,71,54.2,15.33623,235.2,0,0,0,0,0,0,0,0,1,67.75,43,71,40,0,0,0,0,0,0,2,86,2,142,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,133,2,2,74,170,37,37,37,0,85,85,85,0,1834586,30075.19,44.33333,72.47298,128,1,4,4,0,4,4,1,1,0,1,1,0,0,0,0,40,40,15037.59,15037.59,37,85,56.2,26.29068,691.2,0,0,0,0,0,0,0,0,1,70.25,37,85,40,0,0,0,0,0,0,2,74,2,170,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,62243,2,2,70,404,35,35,35,0,202,202,202,0,7615.314,64.26425,20747.67,35890.99,62191,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,64,64,32.13213,32.13213,35,202,101.8,91.46967,8366.7,0,0,0,0,0,0,0,0,1,127.25,35,202,64,0,0,0,0,0,0,2,70,2,404,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,62289,2,2,70,184,35,35,35,0,92,92,92,0,4077.767,64.2168,20763,35877.7,62191,49,49,49,0,49,49,49,49,0,49,49,0,0,0,0,64,40,32.1084,32.1084,35,92,57.8,31.22019,974.7,0,0,0,0,0,0,0,0,1,72.25,35,92,64,0,0,0,0,0,0,2,70,2,184,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,311,2,2,90,122,45,45,45,0,61,61,61,0,681672,12861.74,103.6667,136.4747,259,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,40,40,6430.868,6430.868,45,61,51.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,64.25,45,61,40,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,125554,2,2,88,206,44,44,44,0,103,103,103,0,2341.622,31.8588,41851.33,72443.61,125502,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,64,40,15.9294,15.9294,44,103,67.6,32.31563,1044.3,0,0,0,0,0,0,0,0,1,84.5,44,103,64,0,0,0,0,0,0,2,88,2,206,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,166,2,2,70,102,35,35,35,0,51,51,51,0,1036145,24096.39,55.33333,55.77036,114,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,40,40,12048.19,12048.19,35,51,41.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,51.75,35,51,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,30767,2,2,86,198,43,43,43,0,99,99,99,0,9230.669,130.0094,10255.67,17713.99,30710,3,3,3,0,3,3,54,54,0,54,54,0,0,0,0,64,40,65.00471,65.00471,43,99,65.4,30.67246,940.8,0,0,0,0,0,0,0,0,1,81.75,43,99,64,0,0,0,0,0,0,2,86,2,198,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,34303,2,2,88,144,44,44,44,0,72,72,72,0,6763.257,116.6079,11434.33,19751.17,34241,2,60,60,0,60,60,2,2,0,2,2,0,0,0,0,40,40,58.30394,58.30394,44,72,55.2,15.33623,235.2,0,0,0,0,0,0,0,0,1,69,44,72,40,0,0,0,0,0,0,2,88,2,144,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,153,2,2,70,102,35,35,35,0,51,51,51,0,1124183,26143.79,51,49.56813,102,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,80,72,13071.9,13071.9,35,51,41.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,51.75,35,51,80,0,0,0,0,0,0,2,70,2,102,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
53,204,2,2,72,136,36,36,36,0,68,68,68,0,1019608,19607.84,68,76.97402,153,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,9803.922,9803.922,36,68,48.8,17.52712,307.2,0,0,0,0,0,0,0,0,1,61,36,68,64,0,0,0,0,0,0,2,72,2,136,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,180,2,2,70,230,35,35,35,0,115,115,115,0,1666667,22222.22,60,63.85139,129,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,11111.11,11111.11,35,115,67,43.8178,1920,0,0,0,0,0,0,0,0,1,83.75,35,115,40,0,0,0,0,0,0,2,70,2,230,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,32062,2,2,94,206,47,47,47,0,103,103,103,0,9356.871,124.7583,10687.33,18426.13,31964,49,49,49,0,49,49,49,49,0,49,49,0,0,0,0,64,64,62.37914,62.37914,47,103,69.4,30.67246,940.8,0,0,0,0,0,0,0,0,1,86.75,47,103,64,0,0,0,0,0,0,2,94,2,206,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,169,2,2,88,120,44,44,44,0,60,60,60,0,1230769,23668.64,56.33333,57.95113,118,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,11834.32,11834.32,44,60,50.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,63,44,60,64,0,0,0,0,0,0,2,88,2,120,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,200,2,2,72,194,36,36,36,0,97,97,97,0,1330000,20000,66.66667,31.46956,103,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,64,64,10000,10000,36,97,60.4,33.41108,1116.3,0,0,0,0,0,0,0,0,1,75.5,36,97,64,0,0,0,0,0,0,2,72,2,194,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,30694,2,2,70,350,35,35,35,0,175,175,175,0,13683.46,130.3186,10231.33,17715.13,30687,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,65.15931,65.15931,35,175,91,76.68116,5880,0,0,0,0,0,0,0,0,1,113.75,35,175,40,0,0,0,0,0,0,2,70,2,350,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,31404,2,2,76,180,38,38,38,0,90,90,90,0,8151.828,127.3723,10468,18047.1,31307,48,48,48,0,48,48,49,49,0,49,49,0,0,0,0,64,40,63.68615,63.68615,38,90,58.8,28.48157,811.2,0,0,0,0,0,0,0,0,1,73.5,38,90,64,0,0,0,0,0,0,2,76,2,180,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,157,2,2,86,118,43,43,43,0,59,59,59,0,1299363,25477.71,52.33333,50.08326,104,4,4,4,0,4,4,49,49,0,49,49,0,0,0,0,40,40,12738.85,12738.85,43,59,49.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,61.75,43,59,40,0,0,0,0,0,0,2,86,2,118,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,82834,2,2,68,180,34,34,34,0,90,90,90,0,2993.94,48.28935,27611.33,47739.36,82736,49,49,49,0,49,49,49,49,0,49,49,0,0,0,0,64,40,24.14467,24.14467,34,90,56.4,30.67246,940.8,0,0,0,0,0,0,0,0,1,70.5,34,90,64,0,0,0,0,0,0,2,68,2,180,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,31841,2,2,74,170,37,37,37,0,85,85,85,0,7663.076,125.6242,10613.67,18300.27,31745,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,62.8121,62.8121,37,85,56.2,26.29068,691.2,0,0,0,0,0,0,0,0,1,70.25,37,85,64,0,0,0,0,0,0,2,74,2,170,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,31571,2,2,70,230,35,35,35,0,115,115,115,0,9502.391,126.6986,10523.67,18182.51,31519,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,64,40,63.34928,63.34928,35,115,67,43.8178,1920,0,0,0,0,0,0,0,0,1,83.75,35,115,64,0,0,0,0,0,0,2,70,2,230,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,192,2,2,88,120,44,44,44,0,60,60,60,0,1083333,20833.33,64,27.71281,96,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,10416.67,10416.67,44,60,50.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,63,44,60,64,0,0,0,0,0,0,2,88,2,120,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,98949,2,2,68,180,34,34,34,0,90,90,90,0,2506.342,40.42487,32983,57083.2,98897,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,40,20.21243,20.21243,34,90,56.4,30.67246,940.8,0,0,0,0,0,0,0,0,1,70.5,34,90,40,0,0,0,0,0,0,2,68,2,180,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,30942,2,2,80,198,40,40,40,0,99,99,99,0,8984.552,129.2741,10314,17858.31,30935,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,64.63706,64.63706,40,99,63.6,32.31563,1044.3,0,0,0,0,0,0,0,0,1,79.5,40,99,40,0,0,0,0,0,0,2,80,2,198,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,6,1,3,6,50,6,6,6,0,38,6,16.66667,18.47521,9333333,666666.7,2,2,4,0,0,0,0,0,0,4,2,2.828427,4,0,0,0,0,0,20,60,166666.7,500000,6,38,12.4,14.31084,204.8,1,0,0,0,1,0,0,0,3,15.5,6,16.66667,20,0,0,0,0,0,0,1,6,3,50,0,351,0,20,0,0,0,0,0,0,0,0,BENIGN
